gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,36.4,96.0,1785366744.5039372
,,0.0,43.33,96.0,1785366745.5518837
,,0.0,36.2,96.0,1785366746.6108809
,,0.0,36.33,96.0,1785366747.6616075
,,0.0,36.37,96.0,1785366748.716768
,,0.0,36.05,96.0,1785366749.764107
,,0.0,36.38,96.0,1785366750.818549
,,0.0,36.37,96.0,1785366751.8709235
,,0.0,48.76,96.0,1785366752.9245605
,,0.0,36.81,96.0,1785366753.9753716
,,0.0,36.94,96.0,1785366755.0366864
,,0.0,36.97,96.0,1785366756.0970278
,,0.0,36.96,96.0,1785366757.1535275
,,0.0,37.05,96.0,1785366758.2164664
,,0.0,37.04,96.0,1785366759.2737572
,,0.0,37.11,96.0,1785366760.327361
,,0.0,37.13,96.0,1785366761.3859258
,,0.0,13.91,96.0,1785366762.4364896
,,0.0,12.83,0.0,1785366763.4624083
,,0.0,12.7,0.0,1785366764.4878712
,,0.0,12.68,0.0,1785366765.5115163
,,0.0,12.62,0.0,1785366766.5378146
,,0.0,13.5,0.0,1785366767.5621965
,,0.0,12.57,0.0,1785366768.5950766
,,0.0,12.54,0.0,1785366769.624393
,,0.0,36.94,96.0,1785366770.6586149
,,0.0,33.66,96.0,1785366771.7107377
,,0.0,33.66,96.0,1785366772.7601945
,,0.0,24.82,65.0,1785366773.8057263
,,0.0,37.29,96.0,1785366774.8311212
,,0.0,33.73,96.0,1785366775.8800194
,,0.0,33.81,96.0,1785366776.930581
,,0.0,24.13,96.0,1785366777.9839833
,,0.0,37.77,96.0,1785366779.0103953
,,0.0,30.92,96.0,1785366780.0558643
,,0.0,31.55,0.0,1785366781.079666
,,0.0,29.75,96.0,1785366782.1244042
,,0.0,32.62,0.0,1785366783.1522992
,,0.0,23.2,96.0,1785366784.2034626
,,0.0,37.04,96.0,1785366785.2465081
,,0.0,24.38,96.0,1785366786.2980835
,,0.0,36.23,96.0,1785366787.3504264
,,0.0,29.17,96.0,1785366788.398579
,,0.0,33.32,0.0,1785366789.423855
,,0.0,33.82,96.0,1785366790.4767566
,,0.0,27.88,96.0,1785366791.5269647
,,0.0,33.74,96.0,1785366792.5786052
,,0.0,26.84,0.0,1785366793.6294396
,,0.0,33.76,96.0,1785366794.682329
,,0.0,27.92,66.0,1785366795.7329798
,,0.0,32.59,96.0,1785366796.790617
,,0.0,29.75,96.0,1785366797.817724
,,0.0,33.76,96.0,1785366798.8686068
